,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
3156,3156,226,for,O,IN
3157,3157,226,his,O,PRP$
3158,3158,226,learning,O,NN
3159,3159,226,and,O,CC
3160,3160,226,intelligence,O,NN
3161,3161,226,.,O,.
3162,3162,227,1820,O,CD
3163,3163,227,.,O,.
3164,3164,228,i.e.,O,FW
3165,3165,228,",",O,","
3166,3166,228,the,O,DT
3167,3167,228,original,O,JJ
3168,3168,228,home,O,NN
3169,3169,228,of,O,IN
3170,3170,228,the,O,DT
3171,3171,228,universe,O,NN
3172,3172,228,.,O,.
3173,3173,229,The,O,DT
3174,3174,229,idea,O,NN
3175,3175,229,is,O,VBZ
3176,3176,229,that,O,IN
3177,3177,229,when,O,WRB
3178,3178,229,the,O,DT
3179,3179,229,universal,O,JJ
3180,3180,229,dissolution,O,NN
3181,3181,229,comes,O,VBZ
3182,3182,229,",",O,","
3183,3183,229,all,O,DT
3184,3184,229,things,O,NNS
3185,3185,229,take,O,VBP
3186,3186,229,refuge,O,NN
3187,3187,229,in,O,IN
3188,3188,229,thee,O,PRP
3189,3189,229,.,O,.
3190,3190,230,I,O,PRP
3191,3191,230,follow,O,VBP
3192,3192,230,the,O,DT
3193,3193,230,commentator,O,NN
3194,3194,230,in,O,IN
3195,3195,230,all,O,PDT
3196,3196,230,the,O,DT
3197,3197,230,interpretations,O,NNS
3198,3198,230,he,O,PRP
3199,3199,230,gives,O,VBZ
3200,3200,230,.,O,.
3201,3201,231,1821,O,CD
3202,3202,231,.,O,.
3203,3203,232,i.e.,O,FW
3204,3204,232,",",O,","
3205,3205,232,who,O,WP
3206,3206,232,has,O,VBZ
3207,3207,232,performed,O,VBN
3208,3208,232,the,O,DT
3209,3209,232,avabhrita,O,NN
3210,3210,232,or,O,CC
3211,3211,232,final,O,JJ
3212,3212,232,bath,O,NN
3213,3213,232,upon,O,IN
3214,3214,232,the,O,DT
3215,3215,232,completion,O,NN
3216,3216,232,of,O,IN
3217,3217,232,all,O,DT
3218,3218,232,vows,O,NNS
3219,3219,232,and,O,CC
3220,3220,232,observances,O,NNS
3221,3221,232,and,O,CC
3222,3222,232,sacrifices,O,NNS
3223,3223,232,.,O,.
3224,3224,233,1822,O,CD
3225,3225,233,.,O,.
3226,3226,234,i.e.,O,FW
3227,3227,234,",",O,","
3228,3228,234,thou,O,PRP
3229,3229,234,hast,O,VBP
3230,3230,234,performed,O,VBD
3231,3231,234,sacrifices,O,NNS
3232,3232,234,.,O,.
3233,3233,235,1823,O,CD
3234,3234,235,.,O,.
3235,3235,236,The,O,DT
3236,3236,236,Vedas,B-LIT&ART,NNP
3237,3237,236,have,O,VBP
3238,3238,236,six,O,CD
3239,3239,236,limbs,O,NNS
3240,3240,236,or,O,CC
3241,3241,236,divisions,O,NNS
3242,3242,236,.,O,.
3243,3243,237,1824,O,CD
3244,3244,237,.,O,.
3245,3245,238,Pragjyotish,O,NNP
3246,3246,238,is,O,VBZ
3247,3247,238,the,O,DT
3248,3248,238,name,O,NN
3249,3249,238,of,O,IN
3250,3250,238,a,O,DT
3251,3251,238,particular,O,JJ
3252,3252,238,Saman,O,NNP
3253,3253,238,.,O,.
3254,3254,239,The,O,DT
3255,3255,239,Rich,O,NNP
3256,3256,239,beginning,O,VBG
3257,3257,239,with,O,IN
3258,3258,239,Murdhanam,B-PER,NNP
3259,3259,239,etc,O,FW
3260,3260,239,.,O,.
3261,3261,240,when,O,WRB
3262,3262,240,sung,O,VBN
3263,3263,240,",",O,","
3264,3264,240,comes,O,VBZ
3265,3265,240,to,O,TO
3266,3266,240,be,O,VB
3267,3267,240,called,O,VBN
3268,3268,240,by,O,IN
3269,3269,240,the,O,DT
3270,3270,240,name,O,NN
3271,3271,240,of,O,IN
3272,3272,240,jeshtha,B-PLACE,NNP
3273,3273,240,Saman,B-COMMUNITY,NNP
3274,3274,240,.,O,.
3275,3275,241,What,O,WP
3276,3276,241,is,O,VBZ
3277,3277,241,said,O,VBN
3278,3278,241,here,O,RB
3279,3279,241,",",O,","
3280,3280,241,therefore,O,RB
3281,3281,241,",",O,","
3282,3282,241,is,O,VBZ
3283,3283,241,that,O,IN
3284,3284,241,thou,O,PRP
3285,3285,241,art,O,VBP
3286,3286,241,both,O,CC
3287,3287,241,the,O,DT
3288,3288,241,foremost,O,JJ
3289,3289,241,of,O,IN
3290,3290,241,Samanas,B-COMMUNITY,NNP
3291,3291,241,and,O,CC
3292,3292,241,he,O,PRP
3293,3293,241,that,O,WDT
3294,3294,241,sings,O,VBZ
3295,3295,241,that,O,DT
3296,3296,241,Saman,B-COMMUNITY,NNP
3297,3297,241,.,O,.
3298,3298,242,1825,O,CD
3299,3299,242,.,O,.
3300,3300,243,In,O,IN
3301,3301,243,the,O,DT
3302,3302,243,Bombay,O,NNP
3303,3303,243,text,O,NN
3304,3304,243,",",O,","
3305,3305,243,the,O,DT
3306,3306,243,reading,O,NN
3307,3307,243,for,O,IN
3308,3308,243,Vainagarbha,B-PER,NNP
3309,3309,243,is,O,VBZ
3310,3310,243,Vaikhanasa,O,NNP
3311,3311,243,which,O,WDT
3312,3312,243,means,O,VBZ
3313,3313,243,a,O,DT
3314,3314,243,class,O,NN
3315,3315,243,or,O,CC
3316,3316,243,sect,O,NN
3317,3317,243,of,O,IN
3318,3318,243,ascetics,O,NNS
3319,3319,243,.,O,.
3320,3320,244,1826,O,CD
3321,3321,244,.,O,.
3322,3322,245,The,O,DT
3323,3323,245,commentator,O,NN
3324,3324,245,explains,O,VBZ
3325,3325,245,that,O,IN
3326,3326,245,by,O,IN
3327,3327,245,Mahayajna,B-PER,NNP
3328,3328,245,--,O,:
3329,3329,245,great,O,JJ
3330,3330,245,sacrifice,O,NN
3331,3331,245,--,O,:
3332,3332,245,is,O,VBZ
3333,3333,245,meant,O,VBN
3334,3334,245,Yoga,O,NNP
3335,3335,245,.,O,.
3336,3336,246,The,O,DT
3337,3337,246,Jiva-Soul,O,NNP
3338,3338,246,is,O,VBZ
3339,3339,246,like,O,IN
3340,3340,246,the,O,DT
3341,3341,246,libation,O,NN
3342,3342,246,poured,O,VBN
3343,3343,246,in,O,IN
3344,3344,246,the,O,DT
3345,3345,246,sacrifice,O,NN
3346,3346,246,",",O,","
3347,3347,246,for,O,IN
3348,3348,246,by,O,IN
3349,3349,246,Yoga,O,NNP
3350,3350,246,the,O,DT
3351,3351,246,Jiva-Soul,O,NNP
3352,3352,246,is,O,VBZ
3353,3353,246,annihilated,O,VBN
3354,3354,246,and,O,CC
3355,3355,246,merged,O,VBN
3356,3356,246,into,O,IN
3357,3357,246,the,O,DT
3358,3358,246,Supreme,O,NNP
3359,3359,246,Soul,O,NNP
3360,3360,246,.,O,.
3361,3361,247,1827,O,CD
3362,3362,247,.,O,.
3363,3363,248,In,O,IN
3364,3364,248,treatises,O,NNS
3365,3365,248,on,O,IN
3366,3366,248,the,O,DT
3367,3367,248,Smriti,B-PER,NNP
3368,3368,248,",",O,","
3369,3369,248,the,O,DT
3370,3370,248,indications,O,NNS
3371,3371,248,of,O,IN
3372,3372,248,these,O,DT
3373,3373,248,three,O,CD
3374,3374,248,kinds,O,NNS
3375,3375,248,or,O,CC
3376,3376,248,degrees,O,NNS
3377,3377,248,of,O,IN
3378,3378,248,modifications,O,NNS
3379,3379,248,are,O,VBP
3380,3380,248,given,O,VBN
3381,3381,248,.,O,.
3382,3382,249,1828,O,CD
3383,3383,249,.,O,.
3384,3384,250,By,O,IN
3385,3385,250,this,O,DT
3386,3386,250,word,O,NN
3387,3387,250,is,O,VBZ
3388,3388,250,meant,O,VBN
3389,3389,250,a,O,DT
3390,3390,250,particular,O,JJ
3391,3391,250,conjunction,O,NN
3392,3392,250,of,O,IN
3393,3393,250,heavenly,O,JJ
3394,3394,250,bodies,O,NNS
3395,3395,250,.,O,.
3396,3396,251,This,O,DT
3397,3397,251,conjunction,O,NN
3398,3398,251,is,O,VBZ
3399,3399,251,represented,O,VBN
3400,3400,251,as,O,IN
3401,3401,251,having,O,VBG
3402,3402,251,a,O,DT
3403,3403,251,peculiar,O,JJ
3404,3404,251,form,O,NN
3405,3405,251,.,O,.
3406,3406,252,1829,O,CD
3407,3407,252,.,O,.
3408,3408,253,The,O,DT
3409,3409,253,word,O,NN
3410,3410,253,Upanaha,O,NNP
3411,3411,253,used,O,VBD
3412,3412,253,here,O,RB
3413,3413,253,in,O,IN
3414,3414,253,the,O,DT
3415,3415,253,dual,O,JJ
3416,3416,253,number,O,NN
3417,3417,253,",",O,","
3418,3418,253,has,O,VBZ
3419,3419,253,puzzled,O,VBN
3420,3420,253,many,O,JJ
3421,3421,253,persons,O,NNS
3422,3422,253,.,O,.
3423,3423,254,It,O,PRP
3424,3424,254,is,O,VBZ
3425,3425,254,difficult,O,JJ
3426,3426,254,to,O,TO
3427,3427,254,conceive,O,VB
3428,3428,254,why,O,WRB
3429,3429,254,the,O,DT
3430,3430,254,great,O,JJ
3431,3431,254,God,O,NNP
3432,3432,254,should,O,MD
3433,3433,254,appear,O,VB
3434,3434,254,with,O,IN
3435,3435,254,a,O,DT
3436,3436,254,pair,O,NN
3437,3437,254,of,O,IN
3438,3438,254,shoes,O,NNS
3439,3439,254,in,O,IN
3440,3440,254,one,O,CD
3441,3441,254,of,O,IN
3442,3442,254,his,O,PRP$
3443,3443,254,hands,O,NNS
3444,3444,254,.,O,.
3445,3445,255,Probably,O,RB
3446,3446,255,",",O,","
3447,3447,255,the,O,DT
3448,3448,255,Upanaha,O,NNP
3449,3449,255,",",O,","
3450,3450,255,in,O,IN
3451,3451,255,ancient,O,JJ
3452,3452,255,times,O,NNS
3453,3453,255,",",O,","
3454,3454,255,was,O,VBD
3455,3455,255,a,O,DT
3456,3456,255,wooden,O,JJ
3457,3457,255,sandal,O,NN
3458,3458,255,",",O,","
3459,3459,255,and,O,CC
3460,3460,255,what,O,WP
3461,3461,255,the,O,DT
3462,3462,255,poet,O,NN
3463,3463,255,means,O,VBZ
3464,3464,255,to,O,TO
3465,3465,255,say,O,VB
3466,3466,255,is,O,VBZ
3467,3467,255,that,O,IN
3468,3468,255,Narayana,B-PER,NNP
3469,3469,255,",",O,","
3470,3470,255,appeared,O,VBD
3471,3471,255,with,O,IN
3472,3472,255,all,O,PDT
3473,3473,255,the,O,DT
3474,3474,255,requisites,O,NNS
3475,3475,255,of,O,IN
3476,3476,255,a,O,DT
3477,3477,255,Brahmacharin,O,NNP
3478,3478,255,on,O,IN
3479,3479,255,his,O,PRP$
3480,3480,255,person,O,NN
3481,3481,255,.,O,.
3482,3482,256,1830,O,CD
3483,3483,256,.,O,.
3484,3484,257,i.e.,O,FW
3485,3485,257,",",O,","
3486,3486,257,merges,O,VBZ
3487,3487,257,into,O,IN
3488,3488,257,.,O,.
3489,3489,258,1831,O,CD
3490,3490,258,.,O,.
3491,3491,259,This,O,DT
3492,3492,259,cosmogony,O,NN
3493,3493,259,is,O,VBZ
3494,3494,259,agreeable,O,JJ
3495,3495,259,to,O,IN
3496,3496,259,the,O,DT
3497,3497,259,Vaishnava,O,NNP
3498,3498,259,scriptures,O,NNS
3499,3499,259,.,O,.
3500,3500,260,Above,O,IN
3501,3501,260,all,O,DT
3502,3502,260,",",O,","
3503,3503,260,without,O,IN
3504,3504,260,beginning,O,NN
3505,3505,260,is,O,VBZ
3506,3506,260,Vasudeva,B-PER,NNP
3507,3507,260,.,O,.
3508,3508,261,From,O,IN
3509,3509,261,Vasudeva,B-PER,NNP
3510,3510,261,is,O,VBZ
3511,3511,261,Sankarshana,B-WEAPON&WAR_STRATEGY,NNP
3512,3512,261,.,O,.
3513,3513,262,From,O,IN
3514,3514,262,Sankarashana,B-PER,NNP
3515,3515,262,is,O,VBZ
3516,3516,262,Pradyumna,B-PER,NNP
3517,3517,262,.,O,.
3518,3518,263,From,O,IN
3519,3519,263,Pradyumna,B-PER,NNP
3520,3520,263,is,O,VBZ
3521,3521,263,Aniruddha,B-PER,NNP
3522,3522,263,.,O,.
3523,3523,264,Some,O,DT
3524,3524,264,persons,O,NNS
3525,3525,264,find,O,VBP
3526,3526,264,in,O,IN
3527,3527,264,this,O,DT
3528,3528,264,quadruple,O,JJ
3529,3529,264,creation,O,NN
3530,3530,264,the,O,DT
3531,3531,264,distinct,O,JJ
3532,3532,264,trace,O,NN
3533,3533,264,of,O,IN
3534,3534,264,the,O,DT
3535,3535,264,Christian,O,NNP
3536,3536,264,Trinity,O,NNP
3537,3537,264,.,O,.
3538,3538,265,It,O,PRP
3539,3539,265,is,O,VBZ
3540,3540,265,very,O,RB
3541,3541,265,difficult,O,JJ
3542,3542,265,",",O,","
3543,3543,265,however,O,RB
3544,3544,265,",",O,","
3545,3545,265,to,O,TO
3546,3546,265,say,O,VB
3547,3547,265,which,O,WDT
3548,3548,265,doctrine,O,NN
3549,3549,265,",",O,","
3550,3550,265,the,O,DT
3551,3551,265,Hindu,O,NNP
3552,3552,265,or,O,CC
3553,3553,265,the,O,DT
3554,3554,265,Christian,O,NNP
3555,3555,265,",",O,","
3556,3556,265,is,O,VBZ
3557,3557,265,the,O,DT
3558,3558,265,original,O,JJ
3559,3559,265,and,O,CC
3560,3560,265,which,O,WDT
3561,3561,265,is,O,VBZ
3562,3562,265,derived,O,VBN
3563,3563,265,from,O,IN
3564,3564,265,which,O,WDT
3565,3565,265,.,O,.
3566,3566,266,1832,O,CD
3567,3567,266,.,O,.
3568,3568,267,The,O,DT
3569,3569,267,reader,O,NN
3570,3570,267,is,O,VBZ
3571,3571,267,requested,O,VBN
3572,3572,267,to,O,TO
3573,3573,267,mark,O,VB
3574,3574,267,the,O,DT
3575,3575,267,address,O,NN
3576,3576,267,',O,''
3577,3577,267,king,O,NN
3578,3578,267,of,O,IN
3579,3579,267,kings,O,NNS
3580,3580,267,',O,''
3581,3581,267,.,O,.
3582,3582,268,This,O,DT
3583,3583,268,is,O,VBZ
3584,3584,268,evidently,O,RB
3585,3585,268,a,O,DT
3586,3586,268,slip,O,NN
3587,3587,268,of,O,IN
3588,3588,268,the,O,DT
3589,3589,268,pen,O,NN
3590,3590,268,.,O,.
3591,3591,269,The,O,DT
3592,3592,269,whole,O,JJ
3593,3593,269,speech,O,NN
3594,3594,269,is,O,VBZ
3595,3595,269,that,O,DT
3596,3596,269,of,O,IN
3597,3597,269,Narayana,B-PER,NNP
3598,3598,269,and,O,CC
3599,3599,269,Narada,B-PER,NNP
3600,3600,269,is,O,VBZ
3601,3601,269,the,O,DT
3602,3602,269,listener,O,NN
3603,3603,269,.,O,.
3604,3604,270,1833,O,CD
3605,3605,270,.,O,.
3606,3606,271,The,O,DT
3607,3607,271,commentator,O,NN
3608,3608,271,is,O,VBZ
3609,3609,271,silent,O,JJ
3610,3610,271,.,O,.
3611,3611,272,The,O,DT
3612,3612,272,sense,O,NN
3613,3613,272,seems,O,VBZ
3614,3614,272,to,O,TO
3615,3615,272,be,O,VB
3616,3616,272,that,O,IN
3617,3617,272,as,O,IN
3618,3618,272,Brahman,B-PER,NNP
3619,3619,272,is,O,VBZ
3620,3620,272,to,O,TO
3621,3621,272,be,O,VB
3622,3622,272,the,O,DT
3623,3623,272,son,O,NN
3624,3624,272,of,O,IN
3625,3625,272,Narayana,B-PER,NNP
3626,3626,272,in,O,IN
3627,3627,272,the,O,DT
3628,3628,272,beginning,O,NN
3629,3629,272,of,O,IN
3630,3630,272,a,O,DT
3631,3631,272,Kalpa,O,NNP
3632,3632,272,when,O,WRB
3633,3633,272,there,O,EX
3634,3634,272,is,O,VBZ
3635,3635,272,no,O,DT
3636,3636,272,other,O,JJ
3637,3637,272,existent,O,JJ
3638,3638,272,object,O,NN
3639,3639,272,mobile,O,JJ
3640,3640,272,or,O,CC
3641,3641,272,immobile,O,JJ
3642,3642,272,",",O,","
3643,3643,272,the,O,DT
3644,3644,272,same,O,JJ
3645,3645,272,Brahman,B-PER,NNP
3646,3646,272,is,O,VBZ
3647,3647,272,to,O,TO
3648,3648,272,be,O,VB
3649,3649,272,vested,O,VBN
3650,3650,272,with,O,IN
3651,3651,272,dominion,O,NN
3652,3652,272,over,O,IN
3653,3653,272,all,O,DT
3654,3654,272,things,O,NNS
3655,3655,272,which,O,WDT
3656,3656,272,he,O,PRP
3657,3657,272,would,O,MD
3658,3658,272,himself,O,PRP
3659,3659,272,create,O,VB
3660,3660,272,through,O,IN
3661,3661,272,Ahankara,B-PER,NNP
3662,3662,272,.,O,.
3663,3663,273,Of,O,RB
3664,3664,273,course,O,RB
3665,3665,273,",",O,","
3666,3666,273,as,O,RB
3667,3667,273,long,O,RB
3668,3668,273,as,O,IN
3669,3669,273,Brahman,B-PER,NNP
3670,3670,273,is,O,VBZ
3671,3671,273,without,O,IN
3672,3672,273,Ahankara,B-PER,NNP
3673,3673,273,so,O,RB
3674,3674,273,long,O,RB
3675,3675,273,there,O,EX
3676,3676,273,can,O,MD
3677,3677,273,be,O,VB
3678,3678,273,no,O,DT
3679,3679,273,Creation,O,NN
3680,3680,273,",",O,","
3681,3681,273,i.e.,O,FW
3682,3682,273,",",O,","
3683,3683,273,no,O,DT
3684,3684,273,subjects,O,NNS
3685,3685,273,mobile,O,JJ
3686,3686,273,and,O,CC
3687,3687,273,immobile,O,JJ
3688,3688,273,",",O,","
3689,3689,273,to,O,TO
3690,3690,273,be,O,VB
3691,3691,273,known,O,VBN
3692,3692,273,by,O,IN
3693,3693,273,different,O,JJ
3694,3694,273,names,O,NNS
3695,3695,273,.,O,.
3696,3696,274,1834,O,CD
3697,3697,274,.,O,.
3698,3698,275,Nityada,B-PER,NNP
3699,3699,275,is,O,VBZ
3700,3700,275,always,O,RB
3701,3701,275,.,O,.
3702,3702,276,Some,O,DT
3703,3703,276,persons,O,NNS
3704,3704,276,believe,O,VBP
3705,3705,276,that,O,IN
3706,3706,276,Narayana,B-PER,NNP
3707,3707,276,has,O,VBZ
3708,3708,276,to,O,TO
3709,3709,276,manifest,O,VB
3710,3710,276,himself,O,PRP
3711,3711,276,always,O,RB
3712,3712,276,for,O,IN
3713,3713,276,achieving,O,VBG
3714,3714,276,the,O,DT
3715,3715,276,business,O,NN
3716,3716,276,of,O,IN
3717,3717,276,the,O,DT
3718,3718,276,deities,O,NNS
3719,3719,276,.,O,.
3720,3720,277,This,O,DT
3721,3721,277,Earth,B-PLACE,NNP
3722,3722,277,is,O,VBZ
3723,3723,277,not,O,RB
3724,3724,277,the,O,DT
3725,3725,277,only,O,JJ
3726,3726,277,world,O,NN
3727,3727,277,where,O,WRB
3728,3728,277,such,O,JJ
3729,3729,277,manifestations,O,NNS
3730,3730,277,needed,O,VBD
3731,3731,277,.,O,.
3732,3732,278,As,O,IN
3733,3733,278,to,O,IN
3734,3734,278,the,O,DT
3735,3735,278,object,O,NN
3736,3736,278,of,O,IN
3737,3737,278,the,O,DT
3738,3738,278,manifestations,O,NNS
3739,3739,278,considerable,O,JJ
3740,3740,278,difference,O,NN
3741,3741,278,of,O,IN
3742,3742,278,opinion,O,NN
3743,3743,278,prevails,O,VBZ
3744,3744,278,.,O,.
3745,3745,279,In,O,IN
3746,3746,279,the,O,DT
3747,3747,279,Gita,B-PER,NNP
3748,3748,279,",",O,","
3749,3749,279,the,O,DT
3750,3750,279,great,O,JJ
3751,3751,279,deity,O,NN
3752,3752,279,himself,O,PRP
3753,3753,279,explains,O,VBZ
3754,3754,279,that,O,IN
3755,3755,279,that,O,DT
3756,3756,279,object,O,NN
3757,3757,279,is,O,VBZ
3758,3758,279,to,O,TO
3759,3759,279,rescue,O,VB
3760,3760,279,the,O,DT
3761,3761,279,good,O,NN
3762,3762,279,and,O,CC
3763,3763,279,destroy,O,VB
3764,3764,279,the,O,DT
3765,3765,279,wicked,O,JJ
3766,3766,279,.,O,.
3767,3767,280,Others,O,NNS
3768,3768,280,hold,O,VBP
3769,3769,280,that,O,IN
3770,3770,280,this,O,DT
3771,3771,280,is,O,VBZ
3772,3772,280,only,O,RB
3773,3773,280,a,O,DT
3774,3774,280,secondary,O,JJ
3775,3775,280,object,O,NN
3776,3776,280,",",O,","
3777,3777,280,the,O,DT
3778,3778,280,primary,O,JJ
3779,3779,280,one,O,NN
3780,3780,280,being,O,VBG
3781,3781,280,to,O,TO
3782,3782,280,gladden,O,VB
3783,3783,280,the,O,DT
3784,3784,280,hearts,O,NNS
3785,3785,280,of,O,IN
3786,3786,280,the,O,DT
3787,3787,280,devout,O,NN
3788,3788,280,by,O,IN
3789,3789,280,affording,O,VBG
3790,3790,280,them,O,PRP
3791,3791,280,opportunities,O,NNS
3792,3792,280,of,O,IN
3793,3793,280,worshipping,O,VBG
3794,3794,280,him,O,PRP
3795,3795,280,and,O,CC
3796,3796,280,applauding,O,VBG
3797,3797,280,his,O,PRP$
3798,3798,280,acts,O,NNS
3799,3799,280,",",O,","
3800,3800,280,and,O,CC
3801,3801,280,to,O,TO
3802,3802,280,indulge,O,VB
3803,3803,280,in,O,IN
3804,3804,280,new,O,JJ
3805,3805,280,joys,O,NNS
3806,3806,280,by,O,IN
3807,3807,280,serving,O,VBG
3808,3808,280,his,O,PRP$
3809,3809,280,own,O,JJ
3810,3810,280,worshippers,O,NNS
3811,3811,280,.,O,.
3812,3812,281,1835,O,CD
3813,3813,281,.,O,.
3814,3814,282,This,O,DT
3815,3815,282,is,O,VBZ
3816,3816,282,a,O,DT
3817,3817,282,reference,O,NN
3818,3818,282,to,O,IN
3819,3819,282,the,O,DT
3820,3820,282,well-known,O,JJ
3821,3821,282,description,O,NN
3822,3822,282,of,O,IN
3823,3823,282,Narayana,B-PER,NNP
3824,3824,282,as,O,IN
3825,3825,282,Savitrimandalamadhyavartih,O,NNP
3826,3826,282,etc,O,FW
3827,3827,282,.,O,.
3828,3828,283,It,O,PRP
3829,3829,283,is,O,VBZ
3830,3830,283,not,O,RB
3831,3831,283,the,O,DT
3832,3832,283,visible,O,JJ
3833,3833,283,Sun,O,NNP
3834,3834,283,whose,O,WP$
3835,3835,283,disc,O,NN
3836,3836,283,is,O,VBZ
3837,3837,283,meant,O,VBN
3838,3838,283,",",O,","
3839,3839,283,but,O,CC
3840,3840,283,that,O,DT
3841,3841,283,pure,O,JJ
3842,3842,283,fountain,O,NN
3843,3843,283,of,O,IN
3844,3844,283,effulgence,O,NN
3845,3845,283,which,O,WDT
3846,3846,283,is,O,VBZ
3847,3847,283,inconceivable,O,JJ
3848,3848,283,for,O,IN
3849,3849,283,its,O,PRP$
3850,3850,283,dazzling,O,VBG
3851,3851,283,brightness,O,NN
3852,3852,283,that,O,WDT
3853,3853,283,is,O,VBZ
3854,3854,283,implied,O,VBN
3855,3855,283,.,O,.
3856,3856,284,1836,O,CD
3857,3857,284,.,O,.
3858,3858,285,The,O,DT
3859,3859,285,tense,O,NN
3860,3860,285,used,O,VBN
3861,3861,285,in,O,IN
3862,3862,285,the,O,DT
3863,3863,285,original,O,JJ
3864,3864,285,is,O,VBZ
3865,3865,285,future,O,NN
3866,3866,285,.,O,.
3867,3867,286,What,O,WP
3868,3868,286,is,O,VBZ
3869,3869,286,meant,O,VBN
3870,3870,286,",",O,","
3871,3871,286,however,O,RB
3872,3872,286,",",O,","
3873,3873,286,is,O,VBZ
3874,3874,286,that,O,IN
3875,3875,286,the,O,DT
3876,3876,286,great,O,JJ
3877,3877,286,deity,O,NN
3878,3878,286,does,O,VBZ
3879,3879,286,these,O,DT
3880,3880,286,acts,O,NNS
3881,3881,286,at,O,IN
3882,3882,286,the,O,DT
3883,3883,286,beginning,O,NN
3884,3884,286,of,O,IN
3885,3885,286,every,O,DT
3886,3886,286,Kalpa,O,NNP
3887,3887,286,when,O,WRB
3888,3888,286,he,O,PRP
3889,3889,286,recreates,O,VBZ
3890,3890,286,the,O,DT
3891,3891,286,Earth,B-PLACE,NNP
3892,3892,286,.,O,.
3893,3893,287,All,O,DT
3894,3894,287,cycles,O,NNS
3895,3895,287,or,O,CC
3896,3896,287,Kalpas,B-COMMUNITY,NNP
3897,3897,287,are,O,VBP
3898,3898,287,similar,O,JJ
3899,3899,287,in,O,IN
3900,3900,287,respect,O,NN
3901,3901,287,of,O,IN
3902,3902,287,the,O,DT
3903,3903,287,incidents,O,NNS
3904,3904,287,that,O,WDT
3905,3905,287,occur,O,VBP
3906,3906,287,in,O,IN
3907,3907,287,them,O,PRP
3908,3908,287,.,O,.
3909,3909,288,1837,O,CD
3910,3910,288,.,O,.
3911,3911,289,Maheswara,B-PER,NNP
3912,3912,289,is,O,VBZ
3913,3913,289,Mahadeva,B-PER,NNP
3914,3914,289,or,O,CC
3915,3915,289,Siva,B-PER,NNP
3916,3916,289,",",O,","
3917,3917,289,Mahasena,B-PER,NNP
3918,3918,289,is,O,VBZ
3919,3919,289,Kartikeya,B-PER,NNP
3920,3920,289,",",O,","
3921,3921,289,the,O,DT
3922,3922,289,generalissimo,O,NN
3923,3923,289,of,O,IN
3924,3924,289,the,O,DT
3925,3925,289,celestial,O,JJ
3926,3926,289,forces,O,NNS
3927,3927,289,.,O,.
3928,3928,290,1838,O,CD
3929,3929,290,.,O,.
3930,3930,291,Vana,B-PER,NNP
3931,3931,291,",",O,","
3932,3932,291,the,O,DT
3933,3933,291,son,O,NN
3934,3934,291,of,O,IN
3935,3935,291,Vali,B-PER,NNP
3936,3936,291,",",O,","
3937,3937,291,was,O,VBD
3938,3938,291,a,O,DT
3939,3939,291,devout,O,JJ
3940,3940,291,worshipper,O,NN
3941,3941,291,of,O,IN
3942,3942,291,Mahadeva,B-PER,NNP
3943,3943,291,.,O,.
3944,3944,292,Mina,B-PER,NNP
3945,3945,292,'s,O,POS
3946,3946,292,daughter,O,NN
3947,3947,292,Usha,B-PER,NNP
3948,3948,292,fell,O,VBD
3949,3949,292,in,O,IN
3950,3950,292,love,O,NN
3951,3951,292,with,O,IN
3952,3952,292,Krishna,B-PER,NNP
3953,3953,292,',O,POS
3954,3954,292,s,O,POS
3955,3955,292,grandson,O,NN
3956,3956,292,Aniruddha,B-PER,NNP
3957,3957,292,.,O,.
3958,3958,293,Aniruddha,B-PER,NNP
3959,3959,293,was,O,VBD
3960,3960,293,imprisoned,O,VBN
3961,3961,293,by,O,IN
3962,3962,293,Vana,B-PER,NNP
3963,3963,293,.,O,.
3964,3964,294,It,O,PRP
3965,3965,294,was,O,VBD
3966,3966,294,to,O,TO
3967,3967,294,rescue,O,VB
3968,3968,294,Aniruddha,B-PER,NNP
3969,3969,294,that,O,WDT
3970,3970,294,Krishna,B-PER,NNP
3971,3971,294,fought,O,VBD
3972,3972,294,with,O,IN
3973,3973,294,Vana,B-PER,NNP
3974,3974,294,",",O,","
3975,3975,294,after,O,IN
3976,3976,294,having,O,VBG
3977,3977,294,vanquished,O,VBN
3978,3978,294,both,O,CC
3979,3979,294,Mahadeva,B-PER,NNP
3980,3980,294,and,O,CC
3981,3981,294,Kartikeya,B-PER,NNP
3982,3982,294,.,O,.
3983,3983,295,The,O,DT
3984,3984,295,thousand,O,CD
3985,3985,295,and,O,CC
3986,3986,295,one,O,CD
3987,3987,295,arms,O,NNS
3988,3988,295,of,O,IN
3989,3989,295,Vana,B-PER,NNP
3990,3990,295,",",O,","
3991,3991,295,less,O,RBR
3992,3992,295,two,O,CD
3993,3993,295,",",O,","
3994,3994,295,were,O,VBD
3995,3995,295,lopped,O,VBN
3996,3996,295,off,O,RP
3997,3997,295,by,O,IN
3998,3998,295,Krishna,B-PER,NNP
3999,3999,295,.,O,.
4000,4000,296,The,O,DT
4001,4001,296,episode,O,NN
4002,4002,296,of,O,IN
4003,4003,296,the,O,DT
4004,4004,296,love,O,NN
4005,4005,296,of,O,IN
4006,4006,296,Aniruddha,B-PER,NNP
4007,4007,296,and,O,CC
4008,4008,296,Usha,B-PER,NNP
4009,4009,296,is,O,VBZ
4010,4010,296,a,O,DT
