,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
25951,25951,1003,",",O,","
25952,25952,1003,O,O,UH
25953,25953,1003,good,O,JJ
25954,25954,1003,Brahmana,B-COMMUNITY,NNP
25955,25955,1003,",",O,","
25956,25956,1003,discharged,O,VBD
25957,25957,1003,a,O,DT
25958,25958,1003,terrible,O,JJ
25959,25959,1003,arrow,O,NN
25960,25960,1003,.,O,.
25961,25961,1004,And,O,CC
25962,25962,1004,a,O,DT
25963,25963,1004,rishi,O,NN
25964,25964,1004,was,O,VBD
25965,25965,1004,wounded,O,VBN
25966,25966,1004,by,O,IN
25967,25967,1004,that,O,DT
25968,25968,1004,arrow,O,NN
25969,25969,1004,with,O,IN
25970,25970,1004,its,O,PRP$
25971,25971,1004,head,O,NN
25972,25972,1004,bent,O,VBN
25973,25973,1004,out,O,RP
25974,25974,1004,.,O,.
25975,25975,1005,He,O,PRP
25976,25976,1005,fell,O,VBD
25977,25977,1005,down,O,RP
25978,25978,1005,upon,O,IN
25979,25979,1005,the,O,DT
25980,25980,1005,ground,O,NN
25981,25981,1005,",",O,","
25982,25982,1005,and,O,CC
25983,25983,1005,screaming,O,VBG
25984,25984,1005,loudly,O,RB
25985,25985,1005,said,O,VBD
25986,25986,1005,",",O,","
25987,25987,1005,',O,''
25988,25988,1005,I,O,PRP
25989,25989,1005,have,O,VBP
25990,25990,1005,harmed,O,VBN
25991,25991,1005,no,O,DT
25992,25992,1005,one,O,NN
25993,25993,1005,",",O,","
25994,25994,1005,what,O,WP
25995,25995,1005,sinful,O,JJ
25996,25996,1005,man,O,NN
25997,25997,1005,has,O,VBZ
25998,25998,1005,done,O,VBN
25999,25999,1005,this,O,DT
26000,26000,1005,?,O,.
26001,26001,1005,',O,''
26002,26002,1006,And,O,CC
26003,26003,1006,",",O,","
26004,26004,1006,my,O,PRP$
26005,26005,1006,lord,O,NN
26006,26006,1006,",",O,","
26007,26007,1006,taking,O,VBG
26008,26008,1006,him,O,PRP
26009,26009,1006,for,O,IN
26010,26010,1006,a,O,DT
26011,26011,1006,deer,O,NN
26012,26012,1006,",",O,","
26013,26013,1006,I,O,PRP
26014,26014,1006,went,O,VBD
26015,26015,1006,up,O,IN
26016,26016,1006,to,O,IN
26017,26017,1006,him,O,PRP
26018,26018,1006,and,O,CC
26019,26019,1006,found,O,VBD
26020,26020,1006,that,O,IN
26021,26021,1006,he,O,PRP
26022,26022,1006,was,O,VBD
26023,26023,1006,pierced,O,VBN
26024,26024,1006,through,O,IN
26025,26025,1006,the,O,DT
26026,26026,1006,body,O,NN
26027,26027,1006,by,O,IN
26028,26028,1006,my,O,PRP$
26029,26029,1006,arrow,O,NN
26030,26030,1006,.,O,.
26031,26031,1007,On,O,IN
26032,26032,1007,account,O,NN
26033,26033,1007,of,O,IN
26034,26034,1007,my,O,PRP$
26035,26035,1007,wicked,O,JJ
26036,26036,1007,deed,O,NN
26037,26037,1007,I,O,PRP
26038,26038,1007,was,O,VBD
26039,26039,1007,sorely,O,RB
26040,26040,1007,grieved,O,VBN
26041,26041,1007,(,O,:
26042,26042,1007,in,O,IN
26043,26043,1007,mind,O,NN
26044,26044,1007,),O,:
26045,26045,1007,.,O,.
26046,26046,1008,And,O,CC
26047,26047,1008,then,O,RB
26048,26048,1008,I,O,PRP
26049,26049,1008,said,O,VBD
26050,26050,1008,to,O,IN
26051,26051,1008,that,O,DT
26052,26052,1008,rishi,O,NN
26053,26053,1008,of,O,IN
26054,26054,1008,severe,O,JJ
26055,26055,1008,ascetic,O,JJ
26056,26056,1008,merit,O,NN
26057,26057,1008,",",O,","
26058,26058,1008,who,O,WP
26059,26059,1008,was,O,VBD
26060,26060,1008,loudly,O,RB
26061,26061,1008,crying,O,VBG
26062,26062,1008,",",O,","
26063,26063,1008,lying,O,VBG
26064,26064,1008,upon,O,IN
26065,26065,1008,the,O,DT
26066,26066,1008,ground,O,NN
26067,26067,1008,",",O,","
26068,26068,1008,',O,''
26069,26069,1008,I,O,PRP
26070,26070,1008,have,O,VBP
26071,26071,1008,done,O,VBN
26072,26072,1008,this,O,DT
26073,26073,1008,unwittingly,O,RB
26074,26074,1008,",",O,","
26075,26075,1008,O,O,UH
26076,26076,1008,rishi,O,NN
26077,26077,1008,.,O,.
26078,26078,1008,',O,''
26079,26079,1009,And,O,CC
26080,26080,1009,also,O,RB
26081,26081,1009,this,O,DT
26082,26082,1009,I,O,PRP
26083,26083,1009,said,O,VBD
26084,26084,1009,to,O,IN
26085,26085,1009,the,O,DT
26086,26086,1009,muni,O,NN
26087,26087,1009,:,O,:
26088,26088,1009,',O,''
26089,26089,1009,Do,O,VB
26090,26090,1009,thou,O,PRP
26091,26091,1009,think,O,VB
26092,26092,1009,it,O,PRP
26093,26093,1009,proper,O,JJ
26094,26094,1009,to,O,TO
26095,26095,1009,pardon,O,VB
26096,26096,1009,all,O,PDT
26097,26097,1009,this,O,DT
26098,26098,1009,transgression,O,NN
26099,26099,1009,.,O,.
26100,26100,1009,',O,''
26101,26101,1010,But,O,CC
26102,26102,1010,",",O,","
26103,26103,1010,O,O,UH
26104,26104,1010,Brahmana,B-COMMUNITY,NNP
26105,26105,1010,",",O,","
26106,26106,1010,the,O,DT
26107,26107,1010,rishi,O,NN
26108,26108,1010,",",O,","
26109,26109,1010,lashing,O,VBG
26110,26110,1010,himself,O,PRP
26111,26111,1010,into,O,IN
26112,26112,1010,a,O,DT
26113,26113,1010,fury,O,NN
26114,26114,1010,",",O,","
26115,26115,1010,said,O,VBD
26116,26116,1010,to,O,IN
26117,26117,1010,me,O,PRP
26118,26118,1010,",",O,","
26119,26119,1010,',O,''
26120,26120,1010,Thou,O,PRP
26121,26121,1010,shalt,O,MD
26122,26122,1010,be,O,VB
26123,26123,1010,born,O,VBN
26124,26124,1010,as,O,IN
26125,26125,1010,a,O,DT
26126,26126,1010,cruel,O,JJ
26127,26127,1010,fowler,O,NN
26128,26128,1010,in,O,IN
26129,26129,1010,the,O,DT
26130,26130,1010,Sudra,B-COMMUNITY,NNP
26131,26131,1010,class,O,NN
26132,26132,1010,.,O,.
26133,26133,1010,'',O,''
26134,26134,1011,SECTION,O,NN
26135,26135,1011,CCXV,O,NNP
26136,26136,1011,'',O,''
26137,26137,1011,The,O,DT
26138,26138,1011,fowler,O,NN
26139,26139,1011,continued,O,VBD
26140,26140,1011,",",O,","
26141,26141,1011,',O,''
26142,26142,1011,Thus,O,RB
26143,26143,1011,cursed,O,VBN
26144,26144,1011,by,O,IN
26145,26145,1011,that,O,DT
26146,26146,1011,rishi,O,NN
26147,26147,1011,",",O,","
26148,26148,1011,I,O,PRP
26149,26149,1011,sought,O,VBD
26150,26150,1011,to,O,TO
26151,26151,1011,propitiate,O,VB
26152,26152,1011,him,O,PRP
26153,26153,1011,with,O,IN
26154,26154,1011,these,O,DT
26155,26155,1011,words,O,NNS
26156,26156,1011,:,O,:
26157,26157,1011,',O,''
26158,26158,1011,Pardon,O,VB
26159,26159,1011,me,O,PRP
26160,26160,1011,",",O,","
26161,26161,1011,O,O,UH
26162,26162,1011,muni,O,NN
26163,26163,1011,",",O,","
26164,26164,1011,I,O,PRP
26165,26165,1011,have,O,VBP
26166,26166,1011,done,O,VBN
26167,26167,1011,this,O,DT
26168,26168,1011,wicked,O,JJ
26169,26169,1011,deed,O,NN
26170,26170,1011,unwittingly,O,RB
26171,26171,1011,.,O,.
26172,26172,1012,It,O,PRP
26173,26173,1012,behooves,O,VBZ
26174,26174,1012,thee,O,PRP
26175,26175,1012,to,O,TO
26176,26176,1012,pardon,O,VB
26177,26177,1012,all,O,PDT
26178,26178,1012,that,O,DT
26179,26179,1012,.,O,.
26180,26180,1013,Do,O,VB
26181,26181,1013,thou,O,PRP
26182,26182,1013,",",O,","
26183,26183,1013,worshipful,O,JJ
26184,26184,1013,sir,O,NN
26185,26185,1013,",",O,","
26186,26186,1013,soothe,O,VB
26187,26187,1013,yourself,O,PRP
26188,26188,1013,.,O,.
26189,26189,1013,',O,''
26190,26190,1014,The,O,DT
26191,26191,1014,rishi,O,NN
26192,26192,1014,replied,O,VBD
26193,26193,1014,",",O,","
26194,26194,1014,',O,''
26195,26195,1014,The,O,DT
26196,26196,1014,curse,O,NN
26197,26197,1014,that,O,WDT
26198,26198,1014,I,O,PRP
26199,26199,1014,have,O,VBP
26200,26200,1014,pronounced,O,VBN
26201,26201,1014,can,O,MD
26202,26202,1014,never,O,RB
26203,26203,1014,be,O,VB
26204,26204,1014,falsified,O,VBN
26205,26205,1014,",",O,","
26206,26206,1014,this,O,DT
26207,26207,1014,is,O,VBZ
26208,26208,1014,certain,O,JJ
26209,26209,1014,.,O,.
26210,26210,1015,But,O,CC
26211,26211,1015,from,O,IN
26212,26212,1015,kindness,O,NN
26213,26213,1015,towards,O,IN
26214,26214,1015,thee,O,PRP
26215,26215,1015,",",O,","
26216,26216,1015,I,O,PRP
26217,26217,1015,shall,O,MD
26218,26218,1015,do,O,VB
26219,26219,1015,thee,O,PRP
26220,26220,1015,a,O,DT
26221,26221,1015,favour,O,NN
26222,26222,1015,.,O,.
26223,26223,1016,Though,O,IN
26224,26224,1016,born,O,VBN
26225,26225,1016,in,O,IN
26226,26226,1016,the,O,DT
26227,26227,1016,Sudra,B-COMMUNITY,NNP
26228,26228,1016,class,O,NN
26229,26229,1016,thou,O,PRP
26230,26230,1016,shalt,O,MD
26231,26231,1016,remain,O,VB
26232,26232,1016,a,O,DT
26233,26233,1016,pious,O,JJ
26234,26234,1016,man,O,NN
26235,26235,1016,and,O,CC
26236,26236,1016,thou,O,PRP
26237,26237,1016,shalt,O,MD
26238,26238,1016,undoubtedly,O,RB
26239,26239,1016,honour,O,VBP
26240,26240,1016,thy,O,PRP$
26241,26241,1016,parents,O,NNS
26242,26242,1016,;,O,:
26243,26243,1016,and,O,CC
26244,26244,1016,by,O,IN
26245,26245,1016,honouring,O,VBG
26246,26246,1016,them,O,PRP
26247,26247,1016,thou,O,PRP
26248,26248,1016,shalt,O,MD
26249,26249,1016,attain,O,VB
26250,26250,1016,great,O,JJ
26251,26251,1016,spiritual,O,JJ
26252,26252,1016,perfection,O,NN
26253,26253,1016,;,O,:
26254,26254,1016,thou,O,PRP
26255,26255,1016,shalt,O,VBP
26256,26256,1016,also,O,RB
26257,26257,1016,remember,O,VBP
26258,26258,1016,the,O,DT
26259,26259,1016,events,O,NNS
26260,26260,1016,of,O,IN
26261,26261,1016,thy,O,DT
26262,26262,1016,past,O,JJ
26263,26263,1016,life,O,NN
26264,26264,1016,and,O,CC
26265,26265,1016,shalt,O,NN
26266,26266,1016,go,O,VBP
26267,26267,1016,to,O,IN
26268,26268,1016,heaven,O,NNP
26269,26269,1016,;,O,:
26270,26270,1016,and,O,CC
26271,26271,1016,on,O,IN
26272,26272,1016,the,O,DT
26273,26273,1016,expiation,O,NN
26274,26274,1016,of,O,IN
26275,26275,1016,this,O,DT
26276,26276,1016,curse,O,NN
26277,26277,1016,",",O,","
26278,26278,1016,thou,O,PRP
26279,26279,1016,shalt,O,MD
26280,26280,1016,again,O,RB
26281,26281,1016,become,O,VB
26282,26282,1016,a,O,DT
26283,26283,1016,Brahmana,B-COMMUNITY,NNP
26284,26284,1016,.,O,.
26285,26285,1017,O,O,UH
26286,26286,1017,best,O,JJS
26287,26287,1017,of,O,IN
26288,26288,1017,men,O,NNS
26289,26289,1017,",",O,","
26290,26290,1017,thus,O,RB
26291,26291,1017,",",O,","
26292,26292,1017,of,O,IN
26293,26293,1017,old,O,JJ
26294,26294,1017,was,O,VBD
26295,26295,1017,I,O,PRP
26296,26296,1017,cursed,O,VBN
26297,26297,1017,by,O,IN
26298,26298,1017,that,O,DT
26299,26299,1017,rishi,O,NN
26300,26300,1017,of,O,IN
26301,26301,1017,severe,O,JJ
26302,26302,1017,power,O,NN
26303,26303,1017,",",O,","
26304,26304,1017,and,O,CC
26305,26305,1017,thus,O,RB
26306,26306,1017,was,O,VBD
26307,26307,1017,he,O,PRP
26308,26308,1017,propitiated,O,VBN
26309,26309,1017,by,O,IN
26310,26310,1017,me,O,PRP
26311,26311,1017,.,O,.
26312,26312,1018,Then,O,RB
26313,26313,1018,",",O,","
26314,26314,1018,O,O,UH
26315,26315,1018,good,O,JJ
26316,26316,1018,Brahmana,B-COMMUNITY,NNP
26317,26317,1018,",",O,","
26318,26318,1018,I,O,PRP
26319,26319,1018,extricated,O,VBD
26320,26320,1018,the,O,DT
26321,26321,1018,arrow,O,NN
26322,26322,1018,from,O,IN
26323,26323,1018,his,O,PRP$
26324,26324,1018,body,O,NN
26325,26325,1018,",",O,","
26326,26326,1018,and,O,CC
26327,26327,1018,took,O,VBD
26328,26328,1018,him,O,PRP
26329,26329,1018,into,O,IN
26330,26330,1018,the,O,DT
26331,26331,1018,hermitage,O,NN
26332,26332,1018,",",O,","
26333,26333,1018,but,O,CC
26334,26334,1018,he,O,PRP
26335,26335,1018,was,O,VBD
26336,26336,1018,not,O,RB
26337,26337,1018,deprived,O,VBN
26338,26338,1018,of,O,IN
26339,26339,1018,his,O,PRP$
26340,26340,1018,life,O,NN
26341,26341,1018,(,O,","
26342,26342,1018,recovered,O,VBN
26343,26343,1018,),O,-RRB-
26344,26344,1018,.,O,.
26345,26345,1019,O,O,UH
26346,26346,1019,good,O,JJ
26347,26347,1019,Brahmana,B-COMMUNITY,NNP
26348,26348,1019,",",O,","
26349,26349,1019,I,O,PRP
26350,26350,1019,have,O,VBP
26351,26351,1019,thus,O,RB
26352,26352,1019,described,O,VBN
26353,26353,1019,to,O,IN
26354,26354,1019,thee,O,PRP
26355,26355,1019,what,O,WP
26356,26356,1019,happened,O,VBD
26357,26357,1019,to,O,IN
26358,26358,1019,me,O,PRP
26359,26359,1019,of,O,IN
26360,26360,1019,old,O,JJ
26361,26361,1019,",",O,","
26362,26362,1019,and,O,CC
26363,26363,1019,also,O,RB
26364,26364,1019,how,O,WRB
26365,26365,1019,I,O,PRP
26366,26366,1019,can,O,MD
26367,26367,1019,go,O,VB
26368,26368,1019,to,O,IN
26369,26369,1019,heaven,O,NNP
26370,26370,1019,hereafter,O,RB
26371,26371,1019,.,O,.
26372,26372,1019,',O,''
26373,26373,1020,The,O,DT
26374,26374,1020,Brahmana,B-COMMUNITY,NNP
26375,26375,1020,said,O,VBD
26376,26376,1020,",",O,","
26377,26377,1020,',O,''
26378,26378,1020,O,O,UH
26379,26379,1020,thou,O,RB
26380,26380,1020,of,O,IN
26381,26381,1020,great,O,JJ
26382,26382,1020,intelligence,O,NN
26383,26383,1020,",",O,","
26384,26384,1020,all,O,DT
26385,26385,1020,men,O,NNS
26386,26386,1020,are,O,VBP
26387,26387,1020,thus,O,RB
26388,26388,1020,subject,O,JJ
26389,26389,1020,to,O,IN
26390,26390,1020,happiness,O,NN
26391,26391,1020,or,O,CC
26392,26392,1020,misery,O,NN
26393,26393,1020,",",O,","
26394,26394,1020,thou,O,PRP
26395,26395,1020,shouldst,O,MD
26396,26396,1020,not,O,RB
26397,26397,1020,therefore,O,RB
26398,26398,1020,grieve,O,VB
26399,26399,1020,for,O,IN
26400,26400,1020,that,O,DT
26401,26401,1020,.,O,.
26402,26402,1021,In,O,IN
26403,26403,1021,obedience,O,NN
26404,26404,1021,to,O,IN
26405,26405,1021,the,O,DT
26406,26406,1021,customs,O,NNS
26407,26407,1021,of,O,IN
26408,26408,1021,thy,O,DT
26409,26409,1021,(,O,-LRB-
26410,26410,1021,present,O,JJ
26411,26411,1021,),O,-RRB-
26412,26412,1021,race,O,NN
26413,26413,1021,",",O,","
26414,26414,1021,thou,O,PRP
26415,26415,1021,hast,O,VBP
26416,26416,1021,pursued,O,VBN
26417,26417,1021,these,O,DT
26418,26418,1021,wicked,O,JJ
26419,26419,1021,ways,O,NNS
26420,26420,1021,",",O,","
26421,26421,1021,but,O,CC
26422,26422,1021,thou,O,DT
26423,26423,1021,art,O,NN
26424,26424,1021,always,O,RB
26425,26425,1021,devoted,O,VBD
26426,26426,1021,to,O,IN
26427,26427,1021,virtue,O,NN
26428,26428,1021,and,O,CC
26429,26429,1021,versed,O,VBN
26430,26430,1021,in,O,IN
26431,26431,1021,the,O,DT
26432,26432,1021,ways,O,NNS
26433,26433,1021,and,O,CC
26434,26434,1021,mysteries,O,NNS
26435,26435,1021,of,O,IN
26436,26436,1021,the,O,DT
26437,26437,1021,world,O,NN
26438,26438,1021,.,O,.
26439,26439,1022,And,O,CC
26440,26440,1022,",",O,","
26441,26441,1022,O,O,UH
26442,26442,1022,learned,O,JJ
26443,26443,1022,man,O,NN
26444,26444,1022,",",O,","
26445,26445,1022,these,O,DT
26446,26446,1022,being,O,VBG
26447,26447,1022,the,O,DT
26448,26448,1022,duties,O,NNS
26449,26449,1022,of,O,IN
26450,26450,1022,thy,O,DT
26451,26451,1022,profession,O,NN
26452,26452,1022,",",O,","
26453,26453,1022,the,O,DT
26454,26454,1022,stain,O,NN
26455,26455,1022,of,O,IN
26456,26456,1022,evil,O,JJ
26457,26457,1022,karma,O,NN
26458,26458,1022,will,O,MD
26459,26459,1022,not,O,RB
26460,26460,1022,attach,O,VB
26461,26461,1022,to,O,IN
26462,26462,1022,thee,O,PRP
26463,26463,1022,.,O,.
26464,26464,1023,And,O,CC
26465,26465,1023,after,O,IN
26466,26466,1023,dwelling,O,VBG
26467,26467,1023,here,O,RB
26468,26468,1023,for,O,IN
26469,26469,1023,some,O,DT
26470,26470,1023,little,O,JJ
26471,26471,1023,time,O,NN
26472,26472,1023,",",O,","
26473,26473,1023,thou,O,PRP
26474,26474,1023,shalt,O,MD
26475,26475,1023,again,O,RB
26476,26476,1023,become,O,VB
26477,26477,1023,a,O,DT
26478,26478,1023,Brahmana,B-COMMUNITY,NNP
26479,26479,1023,;,O,:
26480,26480,1023,and,O,CC
26481,26481,1023,even,O,RB
26482,26482,1023,now,O,RB
26483,26483,1023,",",O,","
26484,26484,1023,I,O,PRP
26485,26485,1023,consider,O,VBP
26486,26486,1023,thee,O,PRP
26487,26487,1023,to,O,TO
26488,26488,1023,be,O,VB
26489,26489,1023,a,O,DT
26490,26490,1023,Brahmana,B-COMMUNITY,NNP
26491,26491,1023,",",O,","
26492,26492,1023,there,O,EX
26493,26493,1023,is,O,VBZ
26494,26494,1023,no,O,DT
26495,26495,1023,doubt,O,NN
26496,26496,1023,about,O,IN
26497,26497,1023,this,O,DT
26498,26498,1023,.,O,.
26499,26499,1024,For,O,IN
26500,26500,1024,the,O,DT
26501,26501,1024,Brahmana,B-COMMUNITY,NNP
26502,26502,1024,who,O,WP
26503,26503,1024,is,O,VBZ
26504,26504,1024,vain,O,JJ
26505,26505,1024,and,O,CC
26506,26506,1024,haughty,O,JJ
26507,26507,1024,",",O,","
26508,26508,1024,who,O,WP
26509,26509,1024,is,O,VBZ
26510,26510,1024,addicted,O,VBN
26511,26511,1024,to,O,IN
26512,26512,1024,vices,O,NNS
26513,26513,1024,and,O,CC
26514,26514,1024,wedded,O,VBN
26515,26515,1024,to,O,IN
26516,26516,1024,evil,O,JJ
26517,26517,1024,and,O,CC
26518,26518,1024,degrading,O,JJ
26519,26519,1024,practices,O,NNS
26520,26520,1024,",",O,","
26521,26521,1024,is,O,VBZ
26522,26522,1024,like,O,IN
26523,26523,1024,a,O,DT
26524,26524,1024,Sudra,B-COMMUNITY,NNP
26525,26525,1024,.,O,.
26526,26526,1025,On,O,IN
26527,26527,1025,the,O,DT
26528,26528,1025,other,O,JJ
26529,26529,1025,hand,O,NN
26530,26530,1025,",",O,","
26531,26531,1025,I,O,PRP
26532,26532,1025,consider,O,VBP
26533,26533,1025,a,O,DT
26534,26534,1025,Sudra,B-COMMUNITY,NNP
26535,26535,1025,who,O,WP
26536,26536,1025,is,O,VBZ
26537,26537,1025,always,O,RB
26538,26538,1025,adorned,O,VBN
26539,26539,1025,with,O,IN
26540,26540,1025,these,O,DT
26541,26541,1025,virtues,O,NNS
26542,26542,1025,",",O,","
26543,26543,1025,--,O,:
26544,26544,1025,righteousness,O,NN
26545,26545,1025,",",O,","
26546,26546,1025,self-restraint,O,NN
26547,26547,1025,",",O,","
26548,26548,1025,and,O,CC
26549,26549,1025,truthfulness,O,NN
26550,26550,1025,",",O,","
26551,26551,1025,--,O,:
26552,26552,1025,as,O,IN
26553,26553,1025,a,O,DT
26554,26554,1025,Brahmana,B-COMMUNITY,NNP
26555,26555,1025,.,O,.
26556,26556,1026,A,O,DT
26557,26557,1026,man,O,NN
26558,26558,1026,becomes,O,VBZ
26559,26559,1026,a,O,DT
26560,26560,1026,Brahmana,B-COMMUNITY,NNP
26561,26561,1026,by,O,IN
26562,26562,1026,his,O,PRP$
26563,26563,1026,character,O,NN
26564,26564,1026,;,O,:
26565,26565,1026,by,O,IN
26566,26566,1026,his,O,PRP$
26567,26567,1026,own,O,JJ
26568,26568,1026,evil,O,JJ
26569,26569,1026,karma,O,NN
26570,26570,1026,a,O,DT
26571,26571,1026,man,O,NN
26572,26572,1026,attains,O,VBZ
26573,26573,1026,an,O,DT
26574,26574,1026,evil,O,JJ
26575,26575,1026,and,O,CC
26576,26576,1026,terrible,O,JJ
26577,26577,1026,doom,O,NN
26578,26578,1026,.,O,.
26579,26579,1027,O,O,UH
26580,26580,1027,good,O,JJ
26581,26581,1027,man,O,NN
26582,26582,1027,.,O,.
26583,26583,1028,I,O,PRP
26584,26584,1028,believe,O,VBP
26585,26585,1028,that,O,IN
26586,26586,1028,sin,O,NN
26587,26587,1028,in,O,IN
26588,26588,1028,thee,O,PRP
26589,26589,1028,has,O,VBZ
26590,26590,1028,now,O,RB
26591,26591,1028,died,O,VBN
26592,26592,1028,out,O,RP
26593,26593,1028,.,O,.
26594,26594,1029,Thou,O,PRP
26595,26595,1029,must,O,MD
26596,26596,1029,not,O,RB
26597,26597,1029,grieve,O,VB
26598,26598,1029,for,O,IN
26599,26599,1029,this,O,DT
26600,26600,1029,",",O,","
26601,26601,1029,for,O,IN
26602,26602,1029,men,O,NNS
26603,26603,1029,",",O,","
26604,26604,1029,like,O,IN
26605,26605,1029,thee,O,PRP
26606,26606,1029,who,O,WP
26607,26607,1029,art,O,VBP
26608,26608,1029,so,O,RB
26609,26609,1029,virtuous,O,JJ
26610,26610,1029,and,O,CC
26611,26611,1029,learned,O,JJ
26612,26612,1029,in,O,IN
26613,26613,1029,the,O,DT
26614,26614,1029,ways,O,NNS
26615,26615,1029,and,O,CC
26616,26616,1029,mysteries,O,NNS
26617,26617,1029,of,O,IN
26618,26618,1029,the,O,DT
26619,26619,1029,world,O,NN
26620,26620,1029,",",O,","
26621,26621,1029,can,O,MD
26622,26622,1029,have,O,VB
26623,26623,1029,no,O,DT
26624,26624,1029,cause,O,NN
26625,26625,1029,for,O,IN
26626,26626,1029,grief,O,NN
26627,26627,1029,.,O,.
26628,26628,1029,',O,''
26629,26629,1030,``,O,``
26630,26630,1030,The,O,DT
26631,26631,1030,fowler,O,NN
26632,26632,1030,replied,O,VBD
26633,26633,1030,",",O,","
26634,26634,1030,',O,''
26635,26635,1030,The,O,DT
26636,26636,1030,bodily,O,JJ
26637,26637,1030,afflictions,O,NNS
26638,26638,1030,should,O,MD
26639,26639,1030,be,O,VB
26640,26640,1030,cured,O,VBN
26641,26641,1030,with,O,IN
26642,26642,1030,medicines,O,NNS
26643,26643,1030,",",O,","
26644,26644,1030,and,O,CC
26645,26645,1030,the,O,DT
26646,26646,1030,mental,O,JJ
26647,26647,1030,ones,O,NNS
26648,26648,1030,with,O,IN
26649,26649,1030,spiritual,O,JJ
26650,26650,1030,wisdom,O,NN
26651,26651,1030,.,O,.
26652,26652,1031,This,O,DT
26653,26653,1031,is,O,VBZ
26654,26654,1031,the,O,DT
26655,26655,1031,power,O,NN
26656,26656,1031,of,O,IN
26657,26657,1031,knowledge,O,NN
26658,26658,1031,.,O,.
26659,26659,1032,Knowing,O,VBG
26660,26660,1032,this,O,DT
26661,26661,1032,",",O,","
26662,26662,1032,the,O,DT
26663,26663,1032,wise,O,JJ
26664,26664,1032,should,O,MD
26665,26665,1032,not,O,RB
26666,26666,1032,behave,O,VB
26667,26667,1032,like,O,IN
26668,26668,1032,boys,O,NNS
26669,26669,1032,.,O,.
26670,26670,1033,Man,O,NN
26671,26671,1033,of,O,IN
26672,26672,1033,low,O,JJ
26673,26673,1033,intelligence,O,NN
26674,26674,1033,are,O,VBP
26675,26675,1033,overpowered,O,VBN
26676,26676,1033,with,O,IN
26677,26677,1033,grief,O,NN
26678,26678,1033,at,O,IN
26679,26679,1033,the,O,DT
26680,26680,1033,occurrence,O,NN
26681,26681,1033,of,O,IN
26682,26682,1033,something,O,NN
26683,26683,1033,which,O,WDT
26684,26684,1033,is,O,VBZ
26685,26685,1033,not,O,RB
26686,26686,1033,agreeable,O,JJ
26687,26687,1033,to,O,IN
26688,26688,1033,them,O,PRP
26689,26689,1033,",",O,","
26690,26690,1033,or,O,CC
26691,26691,1033,non-occurrence,O,NN
26692,26692,1033,of,O,IN
26693,26693,1033,something,O,NN
26694,26694,1033,which,O,WDT
26695,26695,1033,is,O,VBZ
26696,26696,1033,good,O,JJ
26697,26697,1033,or,O,CC
26698,26698,1033,much,O,RB
26699,26699,1033,desired,O,VBN
26700,26700,1033,.,O,.
26701,26701,1034,Indeed,O,RB
26702,26702,1034,",",O,","
26703,26703,1034,all,O,DT
26704,26704,1034,creatures,O,NNS
26705,26705,1034,are,O,VBP
26706,26706,1034,subject,O,JJ
26707,26707,1034,to,O,IN
26708,26708,1034,this,O,DT
26709,26709,1034,characteristic,O,NN
26710,26710,1034,(,O,","
26711,26711,1034,of,O,IN
26712,26712,1034,grief,O,NN
26713,26713,1034,or,O,CC
26714,26714,1034,happiness,O,NN
26715,26715,1034,),O,-RRB-
26716,26716,1034,.,O,.
26717,26717,1035,It,O,PRP
26718,26718,1035,is,O,VBZ
26719,26719,1035,not,O,RB
26720,26720,1035,merely,O,RB
26721,26721,1035,a,O,DT
26722,26722,1035,single,O,JJ
26723,26723,1035,creature,O,NN
26724,26724,1035,or,O,CC
26725,26725,1035,class,O,NN
26726,26726,1035,that,O,WDT
26727,26727,1035,is,O,VBZ
26728,26728,1035,subject,O,JJ
26729,26729,1035,to,O,IN
26730,26730,1035,misery,O,NN
26731,26731,1035,.,O,.
26732,26732,1036,Cognisant,O,NN
26733,26733,1036,of,O,IN
26734,26734,1036,this,O,DT
26735,26735,1036,evil,O,NN
26736,26736,1036,",",O,","
26737,26737,1036,people,O,NNS
26738,26738,1036,quickly,O,RB
26739,26739,1036,mend,O,VBP
26740,26740,1036,their,O,PRP$
26741,26741,1036,ways,O,NNS
26742,26742,1036,",",O,","
26743,26743,1036,and,O,CC
26744,26744,1036,if,O,IN
26745,26745,1036,they,O,PRP
26746,26746,1036,perceive,O,VBP
26747,26747,1036,it,O,PRP
26748,26748,1036,at,O,IN
26749,26749,1036,the,O,DT
26750,26750,1036,very,O,RB
26751,26751,1036,outset,O,NN
26752,26752,1036,they,O,PRP
26753,26753,1036,succeed,O,VBP
26754,26754,1036,in,O,IN
26755,26755,1036,curing,O,VBG
26756,26756,1036,it,O,PRP
26757,26757,1036,altogether,O,RB
26758,26758,1036,.,O,.
26759,26759,1037,Whoever,O,WP
26760,26760,1037,grieves,O,VBZ
26761,26761,1037,for,O,IN
26762,26762,1037,it,O,PRP
26763,26763,1037,",",O,","
26764,26764,1037,only,O,RB
26765,26765,1037,makes,O,VBZ
26766,26766,1037,himself,O,PRP
26767,26767,1037,uneasy,O,JJ
26768,26768,1037,.,O,.
26769,26769,1038,Those,O,DT
26770,26770,1038,wise,O,JJ
26771,26771,1038,men,O,NNS
26772,26772,1038,whose,O,WP$
26773,26773,1038,knowledge,O,NN
26774,26774,1038,has,O,VBZ
26775,26775,1038,made,O,VBN
